Date,Close,Daily_Return,Pred_Action,Cum_Buy_Hold,Cum_Strategy
2024-01-01,280.0,0.0,HOLD,0.0,0.0
2024-01-02,278.93761031579294,-0.003794248872168,HOLD,-0.003794248872168,0.0
2024-01-03,278.2188530897784,-0.0025767669881476,HOLD,-0.0063612389650771,0.0
2024-01-04,276.3017426169936,-0.006890656227981,HOLD,-0.0132080620821657,0.0
2024-01-05,274.41269849621546,-0.006836888189289,HOLD,-0.0199546482278019,0.0
2024-01-08,274.71473586047995,0.001100668321545,HOLD,-0.0188759433554287,0.0
2024-01-09,274.9676928971537,0.0009207989366912,HOLD,-0.0179725253673082,0.0
2024-01-10,275.15199458756325,0.0006702667083091,HOLD,-0.017314305044417,0.0
2024-01-11,274.219243051177,-0.0033899501175137,HOLD,-0.0206455605315107,0.0
2024-01-12,273.753420100971,-0.0016987245133596,HOLD,-0.0223092139251034,0.0
2024-01-15,273.45886305376484,-0.0010759940354262,HOLD,-0.0233612033794111,0.0
2024-01-16,272.6290868153352,-0.0030343731746829,HOLD,-0.0263246899452312,0.0
2024-01-17,273.1266849124081,0.0018251834493725,HOLD,-0.0245475538842566,0.0
2024-01-18,273.3731652376913,0.0009024395597312,HOLD,-0.0236672670082451,0.0
2024-01-19,274.87070523272087,0.005478006569253,SELL,-0.0183189098831395,0.0
2024-01-22,274.9453163619537,0.0002714408185828,SELL,-0.0180524415644508,0.0
2024-01-23,275.5797897753026,0.0023076349208059,HOLD,-0.0157864650882048,0.0
2024-01-24,274.7464779272692,-0.0030238496397461,SELL,-0.018762578831181,0.0
2024-01-25,266.78075409022836,-0.0289929970973077,SELL,-0.0472115925348983,0.0
2024-01-26,258.8538581751476,-0.0297131475698573,SELL,-0.0755219350887582,0.0
2024-01-29,254.5593080045672,-0.0165906361251705,SELL,-0.0908596142694024,0.0
2024-01-30,248.73834589021573,-0.0228668209384316,HOLD,-0.1116487646778007,0.0
2024-01-31,242.9138665962313,-0.0234160891966177,HOLD,-0.1324504764420309,0.0
2024-02-01,244.9175825598031,0.0082486685163278,HOLD,-0.125294348000703,0.0
2024-02-02,244.27529822566305,-0.0026224508972654,HOLD,-0.1275882206226317,0.0
2024-02-05,243.930289574749,-0.0014123763369447,HOLD,-0.1288203943758962,0.0
2024-02-06,243.942236061818,4.8975004661500066e-05,HOLD,-0.1287777283506497,0.0
2024-02-07,244.75294400443605,0.0033233602991677,HOLD,-0.1258823428412995,0.0
2024-02-08,244.03328434569565,-0.0029403513884898,HOLD,-0.1284525559082295,0.0
2024-02-09,243.12781512936445,-0.0037104332663429,HOLD,-0.1316863745379838,0.0
2024-02-12,242.87201512209623,-0.0010521215235373,HOLD,-0.1325999459925132,0.0
2024-02-13,241.6448683275265,-0.0050526479716191,HOLD,-0.1369826131159766,0.0
2024-02-14,241.6943534746229,0.0002047845974917,HOLD,-0.1368058804477752,0.0
2024-02-15,240.67525879059107,-0.0042164604566933,HOLD,-0.1404455043193173,0.0
2024-02-16,241.3691439552963,0.002883076425022,HOLD,-0.1379673430167987,0.0
2024-02-19,238.32320880206169,-0.0126194057091189,HOLD,-0.1488456828497794,0.0
2024-02-20,239.41081452518551,0.0045635745196228,HOLD,-0.1449613766957657,0.0
2024-02-21,240.30529745207076,0.003736184301696,HOLD,-0.1417667948140325,0.0
2024-02-22,240.46357420763584,0.0006586486325657,HOLD,-0.1412015206870143,0.0
2024-02-23,239.21781488968972,-0.0051806570789405,HOLD,-0.1456506611082505,0.0
2024-02-26,238.2255983106457,-0.0041477537093195,HOLD,-0.1491942917476935,0.0
2024-02-27,239.3408442051576,0.0046814695919352,HOLD,-0.1452112706958653,0.0
2024-02-28,239.86243283413063,0.002179271284453,HOLD,-0.1433484541638188,0.0
2024-02-29,240.3755215804354,0.0021390958986042,BUY,-0.1415159943555876,0.0
2024-03-01,241.31880163923552,0.0039241934977329,BUY,-0.13814713700273,0.0039241934977329
2024-03-04,242.22889911705485,0.0037713492344451,BUY,-0.134896788867661,0.0077103422363216
2024-03-05,241.6560508319142,-0.0023649047955414,BUY,-0.1369426756003061,0.0053272032154503
2024-03-06,242.57152106266156,0.0037883190906902,BUY,-0.1336731390619228,0.0091357034517816
2024-03-07,243.2634806669128,0.0028526003432716,HOLD,-0.1312018547610254,0.0120143643058558
2024-03-08,244.17392375345267,0.0037426213093878,BUY,-0.1279502723090974,0.0158019508311135
2024-03-11,248.9138519115988,0.0194120980868217,BUY,-0.1110219574585753,0.0355207979374321
2024-03-12,256.4687632484727,0.0303515102870088,BUY,-0.0840401312554542,0.0669504180884417
2024-03-13,262.0190844475198,0.0216413146331968,BUY,-0.0642175555445718,0.0900406277843146
2024-03-14,267.2570337732792,0.0199907168472246,BUY,-0.0455105936668597,0.1118313213263217
2024-03-15,274.90871972966124,0.0286304380780981,HOLD,-0.018183143822638,0.143663539124845
2024-03-18,275.11915124241966,0.0007654595786024,HOLD,-0.0174316027056438,0.1445389673355666
2024-03-19,273.73226923398084,-0.0050410231427937,HOLD,-0.0223847527357824,0.1387693199133988
2024-03-20,273.86694172933403,0.0004919861868315,HOLD,-0.0219037795380925,0.1393295786887838
2024-03-21,273.7799088213692,-0.0003177926748488,HOLD,-0.0222146113522526,0.1389675080944379
2024-03-22,275.6591760397275,0.0068641531310629,HOLD,-0.0155029427152586,0.1467855554813033
2024-03-25,275.0300536690665,-0.0022822471564318,HOLD,-0.0177498083247623,0.1441683074082689
2024-03-26,276.34271780211986,0.0047728025193669,HOLD,-0.0130617221352861,0.1496291967884468
2024-03-27,278.60960738301077,0.0082031819000714,HOLD,-0.0049656879178185,0.1590598142073356
2024-03-28,276.6596445421496,-0.0069989073929548,HOLD,-0.0119298409208943,0.1509476619048031
2024-03-29,276.713310892411,0.0001939796834129,HOLD,-0.0117381753842463,0.1511709223678843
2024-04-01,275.89338951193486,-0.0029630716998466,HOLD,-0.0146664660288041,0.1477599203861297
2024-04-02,273.86702463179773,-0.0073447387910302,HOLD,-0.0219034834578653,0.1393299235760798
2024-04-03,273.18789225404834,-0.0024797887904265,HOLD,-0.0243289562355417,0.1365046260029982
2024-04-04,272.43338976635937,-0.0027618445366067,HOLD,-0.027023607977288,0.1333657769108436
2024-04-05,272.91067592303096,0.0017519370774665,HOLD,-0.0253190145606038,0.1353513624377453
2024-04-08,271.903824533176,-0.0036893074499544,HOLD,-0.0289149123815143,0.1311627021979879
2024-04-09,273.2280155214877,0.0048700712120732,SELL,-0.0241856588518298,0.1366715451101334
2024-04-10,273.87500018790723,0.002367929456958,SELL,-0.021874999328903,0.1366715451101334
2024-04-11,274.6649042676628,0.0028841773773202,SELL,-0.019053913329776,0.1366715451101334
2024-04-12,272.4808734320583,-0.0079516195978069,SELL,-0.0268540234569349,0.1366715451101334
2024-04-15,268.1536540846443,-0.015880818689804,SELL,-0.0423083782691277,0.1366715451101334
2024-04-16,261.92380670727164,-0.0232323792067594,SELL,-0.0645578331883157,0.1366715451101334
2024-04-17,261.63609639143476,-0.0010984504213411,BUY,-0.0655853700305904,0.1366715451101334
2024-04-18,261.7063322257207,0.0002684485636907,BUY,-0.0653345277652834,0.1369766829538063
2024-04-19,262.16230146392564,0.0017422934872346,BUY,-0.0637060662002658,0.1389576300236543
2024-04-22,267.08478153714424,0.0187764604053719,HOLD,-0.0461257802244852,0.1603432228671897
2024-04-23,273.01477958953586,0.0222026804307715,SELL,-0.0249472157516579,0.1861059526345214
2024-04-24,271.5012011028368,-0.0055439434047295,HOLD,-0.0303528532041547,0.1861059526345214
2024-04-25,271.3775723407845,-0.0004553525419043,HOLD,-0.0307943844971985,0.1861059526345214
2024-04-26,270.8569287490322,-0.0019185210747575,SELL,-0.0326538258963139,0.1861059526345214
2024-04-29,269.4556582831525,-0.0051734709994369,SELL,-0.0376583632744557,0.1861059526345214
2024-04-30,267.17015011961996,-0.0084819453341404,HOLD,-0.045820892429929,0.1861059526345214
2024-05-01,266.5907557744985,-0.0021686342761795,HOLD,-0.0478901579482199,0.1861059526345214
2024-05-02,266.53414568646707,-0.0002123482784202,HOLD,-0.0480923368340465,0.1861059526345214
2024-05-03,265.00183613134686,-0.005749017827242,HOLD,-0.0535648709594759,0.1861059526345214
2024-05-06,263.88686990836254,-0.0042073905572175,HOLD,-0.0575468931844199,0.1861059526345214
2024-05-07,264.82730076771276,0.0035637652592446,HOLD,-0.0541882115438834,0.1861059526345214
2024-05-08,265.3636830047076,0.0020254038591938,HOLD,-0.0522725606974734,0.1861059526345214
2024-05-09,267.0407501699749,0.0063198820059999,HOLD,-0.0462830351072329,0.1861059526345214
2024-05-10,266.4961202929368,-0.0020395010000963,HOLD,-0.0482281418109405,0.1861059526345214
2024-05-13,267.97384830284574,0.005545026352671,HOLD,-0.0429505417755515,0.1861059526345214
2024-05-14,267.745571250919,-0.0008518631701283,HOLD,-0.0437658169610042,0.1861059526345214
2024-05-15,268.61397865589237,0.0032434053004728,HOLD,-0.0406643619432421,0.1861059526345214
2024-05-16,268.8303139753398,0.0008053762523079,HOLD,-0.0398917358023586,0.1861059526345214
2024-05-17,267.526002151232,-0.004851803372991,BUY,-0.0445499923170292,0.1861059526345214
2024-05-20,266.75338457676173,-0.0028880092710894,HOLD,-0.0473093407972802,0.1826804676468185
2024-05-21,265.4018293461715,-0.0050666844686325,HOLD,-0.0521363237636739,0.1766881988900372
2024-05-22,265.17933292269487,-0.0008383379422243,HOLD,-0.0529309538475191,0.1757017365267401
2024-05-23,264.780349292932,-0.0015045804111709,HOLD,-0.0543558953823865,0.1739327987245822
2024-05-24,265.3465155914635,0.00213824892989,HOLD,-0.0523338728876311,0.1764429592752179
2024-05-27,267.83962685267346,0.0093956811743043,HOLD,-0.0434299040975955,0.1874964422403229
2024-05-28,267.6312935946036,-0.0007778283613889,HOLD,-0.0441739514478449,0.1865727738284999
2024-05-29,269.1061173050015,0.0055106549409422,HOLD,-0.0389067239107097,0.1931115669473855
2024-05-30,268.0272778502666,-0.0040089741011428,HOLD,-0.0427597219633342,0.1883284135757195
2024-05-31,268.6490758855717,0.0023199057957541,HOLD,-0.0405390146943877,0.1910852235496332
2024-06-03,269.1799745757362,0.0019761791043371,HOLD,-0.0386429479438,0.1934390212798966
2024-06-04,267.0539932080247,-0.007897992304451,HOLD,-0.0462357385427697,0.1840132490739963
2024-06-05,266.3502425066265,-0.002635237514872,HOLD,-0.048749133904906,0.180893092941931
2024-06-06,266.0789046725778,-0.0010187256880082,HOLD,-0.0497181975979371,0.1796900868133595
2024-06-07,266.72906215102967,0.0024434762284215,HOLD,-0.0473962066034661,0.1825726314973925
2024-06-10,265.47348044554576,-0.0047073299600661,HOLD,-0.0518804269801943,0.1770058719191904
2024-06-11,264.4709471713025,-0.0037763970719814,HOLD,-0.0554609029596345,0.1725610303907698
2024-06-12,266.65015627113434,0.0082398808759145,HOLD,-0.047678013317378,0.1822227936009295
2024-06-13,268.0106138965177,0.0051020319823102,HOLD,-0.042819236083866,0.1882545321040976
2024-06-14,268.4269616953957,0.0015534750390098,HOLD,-0.0413322796593019,0.1901004558597117
2024-06-17,267.3797902392797,-0.0039011411130311,HOLD,-0.045072177716859,0.1854577060427202
2024-06-18,267.58500456948286,0.0007675012760668,SELL,-0.044339269394705,0.1863675463448313
2024-06-19,267.84255794907136,0.0009625105113901,HOLD,-0.0434194358961745,0.1863675463448313
2024-06-20,268.50437167223527,0.0024709057747638,HOLD,-0.0410558154563035,0.1863675463448313
2024-06-21,270.4802361284623,0.0073587794638927,HOLD,-0.033999156684064,0.1863675463448313
2024-06-24,272.1528793959246,0.0061839759215081,HOLD,-0.0280254307288417,0.1863675463448313
2024-06-25,272.0853877903655,-0.0002479915175209,HOLD,-0.028266472177267,0.1863675463448313
2024-06-26,271.21850315190613,-0.0031860756856493,HOLD,-0.0313624887431933,0.1863675463448313
2024-06-27,270.0442076489671,-0.0043297027647164,HOLD,-0.0355564012536899,0.1863675463448313
2024-06-28,270.6221649899404,0.0021402323197563,HOLD,-0.033492267893071,0.1863675463448313
2024-07-01,273.19735556092087,0.0095158154213872,HOLD,-0.0242951587109978,0.1863675463448313
2024-07-02,271.09439240657736,-0.0076975970357611,HOLD,-0.0318057414050818,0.1863675463448313
2024-07-03,270.1286589915869,-0.003562351129499,HOLD,-0.0352547893157619,0.1863675463448313
2024-07-04,269.9434893294383,-0.0006854869188624,HOLD,-0.0359161095377212,0.1863675463448313
2024-07-05,269.9017936123617,-0.0001544609102452,HOLD,-0.0360650228129949,0.1863675463448313
2024-07-08,271.8525381077118,0.0072276084913751,HOLD,-0.0290980781867445,0.1863675463448313
2024-07-09,273.3586323282301,0.0055401146187628,HOLD,-0.023719170256322,0.1863675463448313
2024-07-10,272.6707662967907,-0.002516350135281,HOLD,-0.0261758346543199,0.1863675463448313
2024-07-11,269.78311806098884,-0.0105902377252234,HOLD,-0.036488864067898,0.1863675463448313
2024-07-12,271.14033841462947,0.0050307831097637,HOLD,-0.0316416485191815,0.1863675463448313
2024-07-15,271.9545414677211,0.003002884254893,HOLD,-0.0287337804724255,0.1863675463448313
2024-07-16,271.95252226796435,-7.424769396635611e-06,HOLD,-0.0287409919001283,0.1863675463448313
2024-07-17,271.61517780692367,-0.0012404535108826,HOLD,-0.0299457935467022,0.1863675463448313
2024-07-18,271.63363344193635,6.794773091001183e-05,HOLD,-0.029879880564514,0.1863675463448313
2024-07-19,270.2366014072108,-0.0051430745781493,HOLD,-0.0348692806885339,0.1863675463448313
2024-07-22,270.7864392916965,0.0020346536391537,HOLD,-0.0329055739582276,0.1863675463448313
2024-07-23,269.45202139811937,-0.0049279347114561,HOLD,-0.0376713521495747,0.1863675463448313
2024-07-24,270.1141001063925,0.0024571302335674,HOLD,-0.0353067853343134,0.1863675463448313
2024-07-25,269.60962688055287,-0.0018676301075766,HOLD,-0.0371084754265979,0.1863675463448313
2024-07-26,269.35079373141843,-0.0009600293288084,HOLD,-0.0380328795306494,0.1863675463448313
2024-07-29,270.33066330719487,0.0036378937748871,HOLD,-0.0345333453314479,0.1863675463448313
2024-07-30,271.42453389030885,0.004046416968507,HOLD,-0.0306266646774693,0.1863675463448313
2024-07-31,269.4941194194914,-0.0071121591079071,HOLD,-0.0375210020732458,0.1863675463448313
2024-08-01,269.3600410034809,-0.0004975188931741,HOLD,-0.0379998535589977,0.1863675463448313
2024-08-02,270.6149538104648,0.0046588677455974,HOLD,-0.0335180221054837,0.1863675463448313
2024-08-05,269.7020404567848,-0.0033734771150871,HOLD,-0.036778426940055,0.1863675463448313
2024-08-06,272.17646185685567,0.0091746484226815,HOLD,-0.0279412076540878,0.1863675463448313
2024-08-07,272.5478533794865,0.0013645247649158,HOLD,-0.0266148093589775,0.1863675463448313
2024-08-08,273.0663496825083,0.0019024046478173,HOLD,-0.0247630368481854,0.1863675463448313
2024-08-09,272.79490374289634,-0.0009940658742008,HOLD,-0.0257324866325139,0.1863675463448313
2024-08-12,272.073864224955,-0.002643156114899,HOLD,-0.0283076277680187,0.1863675463448313
2024-08-13,270.2794393481057,-0.006595359249081,HOLD,-0.0347162880424805,0.1863675463448313
2024-08-14,271.55631587722854,0.0047242828836797,HOLD,-0.0301560147241847,0.1863675463448313
2024-08-15,271.9065658099581,0.001289787466729,HOLD,-0.0289051221072934,0.1863675463448313
2024-08-16,270.40295759347697,-0.005529870939314,HOLD,-0.0342751514518689,0.1863675463448313
2024-08-19,272.3050729311414,0.0070343732723665,HOLD,-0.0274818823887817,0.1863675463448313
2024-08-20,270.67247617317076,-0.0059954694945528,HOLD,-0.0333125850958198,0.1863675463448313
2024-08-21,271.7352677205651,0.0039264854795002,HOLD,-0.0295169009979828,0.1863675463448313
2024-08-22,270.7993577108296,-0.0034441977943692,HOLD,-0.0328594367470381,0.1863675463448313
2024-08-23,273.61235488917845,0.0103877542477506,HOLD,-0.0228130182529352,0.1863675463448313
2024-08-26,272.68332754858307,-0.0033954144394234,HOLD,-0.0261309730407758,0.1863675463448313
2024-08-27,272.4922689912068,-0.0007006609428374,HOLD,-0.0268133250314053,0.1863675463448313
2024-08-28,272.3912399459086,-0.0003707593087768,HOLD,-0.0271741430503275,0.1863675463448313
2024-08-29,270.6597266652919,-0.0063567142649687,HOLD,-0.0333581190525299,0.1863675463448313
2024-08-30,269.4278989588028,-0.0045512042802452,HOLD,-0.0377575037185623,0.1863675463448313
2024-09-02,269.1987710985052,-0.0008504236613323,HOLD,-0.0385758175053395,0.1863675463448313
2024-09-03,268.5817469260769,-0.0022920764827804,HOLD,-0.0407794752640119,0.1863675463448313
2024-09-04,267.1275872725168,-0.0054142162310096,HOLD,-0.0459729025981551,0.1863675463448313
2024-09-05,266.18362268172024,-0.003533759281229,HOLD,-0.0493442047081428,0.1863675463448313
2024-09-06,265.1152346880477,-0.0040137254986195,SELL,-0.0531598761141162,0.1863675463448313
2024-09-09,264.81098973164285,-0.0011475951457969,HOLD,-0.0542464652441334,0.1863675463448313
2024-09-10,264.46594812720764,-0.0013029731310806,HOLD,-0.0554787566885448,0.1863675463448313
2024-09-11,264.5497406387974,0.0003168366747519,HOLD,-0.0551794977185815,0.1863675463448313
2024-09-12,265.67222114081187,0.0042429847003593,HOLD,-0.0511706387828156,0.1863675463448313
2024-09-13,265.2662345092273,-0.0015281485954431,HOLD,-0.0526205910384749,0.1863675463448313
2024-09-16,266.4838880816959,0.0045903074498774,HOLD,-0.0482718282796583,0.1863675463448313
2024-09-17,266.5557472643337,0.0002696567629476,HOLD,-0.0480151883416661,0.1863675463448313
2024-09-18,267.5668266553551,0.0037931254583631,HOLD,-0.0444041905165898,0.1863675463448313
2024-09-19,267.05879637986334,-0.0018987042670507,HOLD,-0.0462185843576318,0.1863675463448313
2024-09-20,266.58275922273083,-0.0017825181704758,HOLD,-0.0479187170616765,0.1863675463448313
2024-09-23,266.117356037735,-0.0017458112683385,SELL,-0.0495808712938043,0.1863675463448313
2024-09-24,266.7995766584476,0.0025636081421755,SELL,-0.0471443690769737,0.1863675463448313
2024-09-25,266.28301963010824,-0.001936123867995,HOLD,-0.0489892156067572,0.1863675463448313
2024-09-26,267.2746946586323,0.0037241391880773,HOLD,-0.0454475190763142,0.1863675463448313
2024-09-27,267.7246082890977,0.0016833379270717,HOLD,-0.043840684681795,0.1863675463448313
2024-09-30,266.4257940350827,-0.0048513069542436,HOLD,-0.048479307017563,0.1863675463448313
2024-10-01,264.96990096470995,-0.0054645349773491,HOLD,-0.0536789251260371,0.1863675463448313
2024-10-02,263.1078150853791,-0.0070275373638715,HOLD,-0.0603292318379329,0.1863675463448313
2024-10-03,265.5869659998669,0.0094225666146909,HOLD,-0.0514751214290479,0.1863675463448313
2024-10-04,266.6237100487205,0.0039035953626358,HOLD,-0.0477724641117136,0.1863675463448313
2024-10-07,265.7196064014838,-0.0033909349137459,HOLD,-0.0510014057089875,0.1863675463448313
2024-10-08,265.2305620672061,-0.0018404525766864,HOLD,-0.0527479926171222,0.1863675463448313
2024-10-09,265.25939617358324,0.0001087133630166,HOLD,-0.0526450136657753,0.1863675463448313
2024-10-10,264.59720032543606,-0.0024964086388624,HOLD,-0.0550099988377295,0.1863675463448313
2024-10-11,264.98996782745513,0.0014843977998859,HOLD,-0.05360725775909,0.1863675463448313
2024-10-14,265.6193344297067,0.0023750582235679,HOLD,-0.0513595198939057,0.1863675463448313
2024-10-15,262.9309920852623,-0.010121034111528,HOLD,-0.0609607425526359,0.1863675463448313
2024-10-16,262.9386759120066,2.9223739215211708e-05,HOLD,-0.0609333003142634,0.1863675463448313
2024-10-17,261.66970696815497,-0.0048261022820252,HOLD,-0.0654653322565907,0.1863675463448313
2024-10-18,261.44727573351526,-0.0008500457971116,HOLD,-0.0662597295231612,0.1863675463448313
2024-10-21,263.5321050681428,0.0079741864923945,HOLD,-0.0588139104709199,0.1863675463448313
2024-10-22,265.6252060407029,0.0079424894815713,HOLD,-0.0513385498546339,0.1863675463448313
2024-10-23,265.3594860726055,-0.0010003567509956,HOLD,-0.0522875497406961,0.1863675463448313
2024-10-24,266.8643312540907,0.0056709681035238,HOLD,-0.0469131026639632,0.1863675463448313
2024-10-25,267.2661621492065,0.0015057497314363,HOLD,-0.0454779923242639,0.1863675463448313
2024-10-28,266.67835446209835,-0.002199334485074,HOLD,-0.0475773054925072,0.1863675463448313
2024-10-29,267.3767175670942,0.0026187468660681,HOLD,-0.0450831515460936,0.1863675463448313
2024-10-30,268.8550524274954,0.0055290336191304,HOLD,-0.0398033841875178,0.1863675463448313
2024-10-31,267.89918264826156,-0.0035553350052502,HOLD,-0.0432172048276388,0.1863675463448313
2024-11-01,269.0489761434127,0.0042918887761622,HOLD,-0.0391107994878133,0.1863675463448313
2024-11-04,269.98511324663514,0.0034794300897968,HOLD,-0.0357674526905903,0.1863675463448313
2024-11-05,269.79956513100933,-0.0006872531355323,HOLD,-0.036430124532111,0.1863675463448313
2024-11-06,267.9306710993601,-0.0069269719939754,HOLD,-0.0431047460737155,0.1863675463448313
2024-11-07,267.18818051109776,-0.0027712041522375,HOLD,-0.0457564981746524,0.1863675463448313
2024-11-08,267.06320276538383,-0.0004677517750779,HOLD,-0.0462028472664878,0.1863675463448313
2024-11-11,266.8134313376283,-0.0009352521244754,HOLD,-0.0470948880799004,0.1863675463448313
2024-11-12,267.0570336649131,0.0009130062383424,HOLD,-0.046224879768169,0.1863675463448313
2024-11-13,266.7480823851896,-0.0011568737789214,HOLD,-0.0473282771957529,0.1863675463448313
2024-11-14,266.1772585417409,-0.0021399360713094,HOLD,-0.0493669337794983,0.1863675463448313
2024-11-15,268.50782019184476,0.0087556753077699,HOLD,-0.0410434993148417,0.1863675463448313
2024-11-18,273.747040402182,0.0195123561265138,BUY,-0.0223319985636374,0.1863675463448313
2024-11-19,279.6440551999361,0.0215418394627768,BUY,-0.0012712314288013,0.2119240855720401
2024-11-20,285.76470738119417,0.0218872958943541,BUY,0.0205882406471202,0.2384498266344499
2024-11-21,291.3989217034538,0.019716270682593,BUY,0.0407104346551903,0.2628674386431853
2024-11-22,300.74499716942836,0.0320731298912824,BUY,0.0740892756050992,0.3033715500382592
2024-11-25,302.93074615408653,0.0072677816928965,HOLD,0.0818955219788786,0.3128441699286695
2024-11-26,304.4751376844463,0.005098166990201,HOLD,0.0874112060158776,0.3195372687390776
2024-11-27,305.3290528957742,0.0028045482393801,HOLD,0.0904609031991916,0.3232379746629163
2024-11-28,305.1948343157148,-0.0004395866648997,HOLD,0.0899815511275508,0.3226562968947657
2024-11-29,305.9897635066934,0.0026046613559529,HOLD,0.0928205839524742,0.3261013686384952
2024-12-02,303.4966649519406,-0.0081476534580159,HOLD,0.0839166605426429,0.315296754236628
2024-12-03,302.9497973882101,-0.0018018898620092,HOLD,0.0819635621007481,0.3129267343496353
2024-12-04,303.41017627641287,0.0015196540554633,HOLD,0.0836077724157582,0.3149219287860161
2024-12-05,302.550267773154,-0.0028341452281266,HOLD,0.0805366706184051,0.3111952490761882
2024-12-06,300.931031217118,-0.005351958760288,HOLD,0.0747536829182764,0.3041777861764467
2024-12-09,301.1043623933058,0.0005759830599281,HOLD,0.0753727228332328,0.304928970488419
2024-12-10,300.2200466289381,-0.0029369078459665,HOLD,0.0722144522462053,0.3010965143565625
2024-12-11,300.87962754759195,0.0021969915935329,SELL,0.0745700983842547,0.3039550124609789
2024-12-12,300.8177872847652,-0.0002055315719804,HOLD,0.0743492403027306,0.3039550124609789
2024-12-13,301.63398859778005,0.0027132747713558,HOLD,0.0772642449920693,0.3039550124609789
2024-12-16,302.4829750712453,0.0028146246960163,HOLD,0.0802963395401594,0.3039550124609789
2024-12-17,302.1537566947144,-0.0010883864668858,HOLD,0.0791205596239776,0.3039550124609789
2024-12-18,303.0073910692359,0.0028251655179121,HOLD,0.0821692538186973,0.3039550124609789
2024-12-19,302.532780117661,-0.0015663345699262,HOLD,0.0804742147059298,0.3039550124609789
2024-12-20,300.8170560271622,-0.0056712006210748,HOLD,0.0743466286684342,0.3039550124609789
2024-12-23,302.1011498188976,0.0042686867848991,HOLD,0.0789326779246319,0.3039550124609789
2024-12-24,304.40636673956567,0.0076306128660879,HOLD,0.0871655954984462,0.3039550124609789
2024-12-25,304.6341322417711,0.0007482284442503,HOLD,0.0879790437206085,0.3039550124609789
2024-12-26,302.0070485086952,-0.008623734030535,HOLD,0.078596601816766,0.3039550124609789
2024-12-27,301.77148943180026,-0.0007799787390994,HOLD,0.0777553193992841,0.3039550124609789
2024-12-30,302.1997147490321,0.0014190383526229,HOLD,0.079284695532255,0.3039550124609789
2024-12-31,300.58127093327073,-0.0053555438234131,HOLD,0.0735045390473929,0.3039550124609789
2025-01-01,300.09880299360276,-0.0016051164404553,HOLD,0.0717814392628646,0.3039550124609789
2025-01-02,301.0222387398349,0.0030771057299145,HOLD,0.0750794240708365,0.3039550124609789
2025-01-03,299.58121876920825,-0.0047870880791371,HOLD,0.0699329241757413,0.3039550124609789
2025-01-06,299.2480818699484,-0.0011120086253353,HOLD,0.0687431495355277,0.3039550124609789
2025-01-07,299.3326997913601,0.0002827684671624,HOLD,0.0690453563977122,0.3039550124609789
2025-01-08,301.25864084902776,0.0064341151468252,SELL,0.0759237173179538,0.3039550124609789
2025-01-09,300.616545210057,-0.0021313766707609,HOLD,0.073630518607344,0.3039550124609789
2025-01-10,299.9159113862568,-0.0023306562295517,SELL,0.0711282549509149,0.3039550124609789
2025-01-13,294.63547426709835,-0.0176063920541977,SELL,0.0522695509539203,0.3039550124609789
2025-01-14,288.25036335701634,-0.0216712224689334,SELL,0.0294655834179131,0.3039550124609789
2025-01-15,283.43035202290906,-0.0167216140787215,SELL,0.0122512572246729,0.3039550124609789
2025-01-16,277.7949400052526,-0.0198828811996851,SELL,-0.0078752142669572,0.3039550124609789
2025-01-17,270.6392277021268,-0.0257589727983904,HOLD,-0.0334313296352636,0.3039550124609789
2025-01-20,271.2096877294313,0.0021078246200598,HOLD,-0.0313939723948902,0.3039550124609789
2025-01-21,271.04552889941607,-0.0006052837986341,HOLD,-0.0319802539306589,0.3039550124609789
2025-01-22,271.4800827857203,0.0016032505242522,HOLD,-0.0304282757652867,0.3039550124609789
2025-01-23,271.19524730922603,-0.0010491947459699,HOLD,-0.0314455453241948,0.3039550124609789
2025-01-24,272.0702052952808,0.0032263028011589,HOLD,-0.0283206953739992,0.3039550124609789
2025-01-27,273.3612309820514,0.0047451931951512,HOLD,-0.0237098893498187,0.3039550124609789
2025-01-28,273.1428665913325,-0.0007988125819247,BUY,-0.0244897621738148,0.3039550124609789
2025-01-29,270.78843363333533,-0.008619785635917,BUY,-0.0328984513095189,0.2927151997746857
2025-01-30,277.28603070525565,0.0239951056429481,BUY,-0.009692747481232,0.3237340375595241
2025-01-31,284.50232488948444,0.0260247303691234,BUY,0.0160797317481562,0.358183858967442
2025-02-03,290.43457667456045,0.0208513297294861,BUY,0.0372663452662849,0.386503798444038
2025-02-04,297.95117098912567,0.0258805077571318,BUY,0.0641113249611606,0.4223872207549617
