Date,Close,Daily_Return,Pred_Action,Cum_Buy_Hold,Cum_Strategy
2024-01-01,35.0,0.0,HOLD,0.0,0.0
2024-01-02,34.641652013630484,-0.0102385138962718,HOLD,-0.0102385138962718,0.0
2024-01-03,34.677130761465435,0.0010241644313322,HOLD,-0.0092248353867018,0.0
2024-01-04,34.78175383465089,0.0030170625679826,BUY,-0.0062356047242602,0.0
2024-01-05,34.964294092232116,0.0052481613908546,HOLD,-0.001020168793368,0.0052481613908546
2024-01-08,34.970844228948906,0.0001873378795953,HOLD,-0.0008330220300313,0.0054364824498767
2024-01-09,35.127368906376134,0.0044758621325378,HOLD,0.0036391116107465,0.009936677528346
2024-01-10,35.40527596131956,0.0079114110619591,HOLD,0.0115793131805586,0.017926701730822
2024-01-11,35.56493273506442,0.0045094062794279,HOLD,0.0161409352875545,0.0225169467916044
2024-01-12,35.44828486045334,-0.0032798564664813,HOLD,0.0128081388700953,0.0191632379715831
2024-01-15,35.618861389732004,0.0048119825811081,HOLD,0.0176817539923428,0.0240674337200081
2024-01-16,35.66496130246159,0.0012942556536317,HOLD,0.0189988943560452,0.0253928387858004
2024-01-17,35.44617140056287,-0.0061345896338774,HOLD,0.0127477543017962,0.0191024745063328
2024-01-18,35.30404289690524,-0.0040096997233211,HOLD,0.0086869399115783,0.0150161795962688
2024-01-19,35.17689416491701,-0.0036015345992957,HOLD,0.0050541189976289,0.0113605637066078
2024-01-22,35.32021103843795,0.0040741764423271,HOLD,0.0091488868125129,0.0154810250899599
2024-01-23,35.495572777876035,0.0049649119946437,HOLD,0.0141592222250297,0.0205227990117622
2024-01-24,35.74838593069316,0.0071223854985853,HOLD,0.0213824551626617,0.0277913557964193
2024-01-25,35.77592023614529,0.0007702251370316,HOLD,0.0221691496041511,0.0285829865342774
2024-01-26,35.62538432570105,-0.0042077439084893,HOLD,0.0178681235914586,0.0242549727383121
2024-01-29,35.64720216149947,0.0006124238716684,SELL,0.0184914903285564,0.0248822509342923
2024-01-30,35.343671778646204,-0.0085148444884433,HOLD,0.009819193675606,0.0248822509342923
2024-01-31,35.14247691042859,-0.005692528763782,HOLD,0.0040707688693883,0.0248822509342923
2024-02-01,34.940356844192515,-0.0057514462270613,SELL,-0.001704090165928,0.0248822509342923
2024-02-02,34.999238619217344,0.001685208175961,SELL,-2.175373664725644e-05,0.0248822509342923
2024-02-05,34.90637999966835,-0.0026531611318539,SELL,-0.0026748571523327,0.0248822509342923
2024-02-06,34.70237425663045,-0.005844368365893,BUY,-0.0085035926677013,0.0248822509342923
2024-02-07,35.41306588958912,0.0204796256216641,BUY,0.011801882559689,0.045871455739715
2024-02-08,36.030319379739865,0.0174301059409884,HOLD,0.0294376965639959,0.064101106013914
2024-02-09,37.091686135315264,0.0294576005388453,HOLD,0.0597624610090072,0.0954469713278154
2024-02-12,37.7786178573456,0.0185198300105398,SELL,0.0793890816384454,0.1157344630223673
2024-02-13,38.64416883926684,0.0229111341550294,SELL,0.104119109693338,0.1157344630223673
2024-02-14,38.285855560005615,-0.0092721176318104,SELL,0.0938815874287315,0.1157344630223673
2024-02-15,38.25276044465775,-0.0008644214648929,SELL,0.0929360127045069,0.1157344630223673
2024-02-16,37.52948651435445,-0.0189077578165816,SELL,0.0722710432672697,0.1157344630223673
2024-02-19,36.80099625367667,-0.0194111438321743,SELL,0.0514570358193331,0.1157344630223673
2024-02-20,35.73898673192508,-0.0288581731437634,SELL,0.0211139066264305,0.1157344630223673
2024-02-21,35.173532829995395,-0.015821766469517,HOLD,0.0049580808570108,0.1157344630223673
2024-02-22,34.466679380982114,-0.0200961743715003,HOLD,-0.01523773197194,0.1157344630223673
2024-02-23,34.6685798542858,0.0058578452270365,HOLD,-0.0094691470204061,0.1157344630223673
2024-02-26,34.58568785186923,-0.0023909835004771,HOLD,-0.0118374899465939,0.1157344630223673
2024-02-27,34.47399036518886,-0.0032295869655324,HOLD,-0.0150288467088902,0.1157344630223673
2024-02-28,34.376025195319244,-0.0028417125151992,HOLD,-0.0178278515623078,0.1157344630223673
2024-02-29,34.3777670095972,5.06694496544835e-05,HOLD,-0.0177780854400805,0.1157344630223673
2024-03-01,34.51473681984495,0.0039842555861615,HOLD,-0.0138646622901448,0.1157344630223673
2024-03-04,34.485439684347995,-0.0008488297520526,HOLD,-0.0147017233043434,0.1157344630223673
2024-03-05,34.610112873088,0.0036152413853836,HOLD,-0.0111396321974862,0.1157344630223673
2024-03-06,34.53048331999412,-0.0023007597052883,HOLD,-0.0134147622858828,0.1157344630223673
2024-03-07,34.56095604119625,0.0008824875377428,HOLD,-0.012544113108679,0.1157344630223673
2024-03-08,34.60328542583873,0.0012247747021818,HOLD,-0.011334702118894,0.1157344630223673
2024-03-11,34.35147525172676,-0.0072770597072825,HOLD,-0.0185292785220931,0.1157344630223673
2024-03-12,34.65238455185852,0.0087597198643347,HOLD,-0.0099318699469002,0.1157344630223673
2024-03-13,35.04358204869488,0.0112891941462476,HOLD,0.0012452013912815,0.1157344630223673
2024-03-14,35.06646056895651,0.0006528590664571,HOLD,0.0018988733987566,0.1157344630223673
2024-03-15,35.05457936872076,-0.0003388194885647,HOLD,0.0015594105348779,0.1157344630223673
2024-03-18,34.92051147442992,-0.0038245472262167,HOLD,-0.0022711007305744,0.1157344630223673
2024-03-19,35.12025863221882,0.0057200524664469,HOLD,0.0034359609205369,0.1157344630223673
2024-03-20,35.14393311931869,0.0006740977436352,HOLD,0.0041123748376759,0.1157344630223673
2024-03-21,35.00478061964976,-0.0039595027453668,HOLD,0.0001365891328493,0.1157344630223673
2024-03-22,34.78081245787267,-0.0063982164096569,HOLD,-0.0062625012036388,0.1157344630223673
2024-03-25,34.93744146318148,0.004503316462159,HOLD,-0.0017873867662443,0.1157344630223673
2024-03-26,34.79082588874223,-0.0041965172118786,HOLD,-0.0059764031787941,0.1157344630223673
2024-03-27,34.82219598210062,0.0009016771679608,HOLD,-0.0050801147971261,0.1157344630223673
2024-03-28,34.66457858929801,-0.0045263484498112,HOLD,-0.0095834688772005,0.1157344630223673
2024-03-29,34.58671556281804,-0.0022461841351796,HOLD,-0.0118081267766282,0.1157344630223673
2024-04-01,34.547858697055815,-0.0011234621481086,HOLD,-0.0129183229412632,0.1157344630223673
2024-04-02,34.636123843076696,0.0025548658976193,HOLD,-0.0103964616263809,0.1157344630223673
2024-04-03,34.646282764517665,0.0002933042244275,HOLD,-0.0101062067280676,0.1157344630223673
2024-04-04,35.034200960003226,0.0111965314756028,HOLD,0.0009771702858054,0.1157344630223673
2024-04-05,35.017452301864566,-0.0004780659378468,HOLD,0.0004986371961295,0.1157344630223673
2024-04-08,34.85998906358492,-0.0044967074395433,HOLD,-0.0040003124690032,0.1157344630223673
2024-04-09,34.745984133060354,-0.0032703662160255,HOLD,-0.0072575961982765,0.1157344630223673
2024-04-10,34.980565996762564,0.0067513374438863,HOLD,-0.0005552572353563,0.1157344630223673
2024-04-11,35.10669915230646,0.003605806594312,HOLD,0.0030485472087549,0.1157344630223673
2024-04-12,34.954966625947506,-0.0043220390985971,HOLD,-0.0012866678300724,0.1157344630223673
2024-04-15,34.73225219136713,-0.0063714675217297,HOLD,-0.0076499373895116,0.1157344630223673
2024-04-16,35.00738712534494,0.0079215978411615,HOLD,0.0002110607241401,0.1157344630223673
2024-04-17,34.96233961579727,-0.0012868001083993,HOLD,-0.0010760109772218,0.1157344630223673
2024-04-18,34.86784549577043,-0.0027027401788678,HOLD,-0.0037758429779887,0.1157344630223673
2024-04-19,34.691384521619064,-0.0050608510976903,SELL,-0.0088175850965992,0.1157344630223673
2024-04-22,34.834063713782776,0.0041128134299395,SELL,-0.0047410367490646,0.1157344630223673
2024-04-23,34.685918543408064,-0.0042528822244788,SELL,-0.0089737559026278,0.1157344630223673
2024-04-24,35.70952310431557,0.0295106661115664,SELL,0.0202720886947294,0.1157344630223673
2024-04-25,36.42240267733717,0.0199632902108244,BUY,0.0406400764953462,0.1157344630223673
2024-04-26,37.06875080634862,0.0177458948751236,SELL,0.0591071658956734,0.1355341695117149
2024-04-29,37.96627600167324,0.0242124478381642,SELL,0.0847507429049483,0.1355341695117149
2024-04-30,38.7481721856443,0.0205944924368299,SELL,0.1070906338755499,0.1355341695117149
2024-05-01,38.74150262630093,-0.0001721257795442,HOLD,0.106900075037168,0.1355341695117149
2024-05-02,38.70026930475608,-0.001064319108698,HOLD,0.1057219801358866,0.1355341695117149
2024-05-03,38.85530978874516,0.0040061861784002,BUY,0.1101517082498604,0.1355341695117149
2024-05-06,39.00151706577497,0.0037628647879719,BUY,0.1143290590221406,0.1398070310537096
2024-05-07,39.175334446073094,0.0044566825440401,BUY,0.1192952698878013,0.1448867891525809
2024-05-08,39.34264664977034,0.0042708557836961,BUY,0.1240756185648654,0.1497764355177104
2024-05-09,40.45223274791423,0.0282031381371332,BUY,0.1557780785118339,0.1822037391554372
2024-05-10,41.490255870397526,0.0256604654915324,BUY,0.1854358820113564,0.2125396374079959
2024-05-13,42.46492031567774,0.0234914059899933,BUY,0.213283437590791,0.2410238983093064
2024-05-14,43.574506350533184,0.0261294740837132,SELL,0.2449858957295181,0.2734512000974483
2024-05-15,44.688282996487054,0.0255602814405777,SELL,0.2768080856139143,0.2734512000974483
2024-05-16,43.78993539651484,-0.0201025311275179,SELL,0.251141011328994,0.2734512000974483
2024-05-17,42.551481835661875,-0.0282816941755875,SELL,0.215756623876052,0.2734512000974483
2024-05-20,41.8469152684471,-0.0165579795772068,SELL,0.1956261505270584,0.2734512000974483
2024-05-21,41.08619520451537,-0.0181786413419418,SELL,0.1738912915575805,0.2734512000974483
2024-05-22,40.06460258513296,-0.0248646197170901,HOLD,0.1447029310037975,0.2734512000974483
2024-05-23,40.02540520400181,-0.0009783544226568,HOLD,0.1435830058286218,0.2734512000974483
2024-05-24,40.236677438293455,0.0052784533526852,HOLD,0.1496193553798117,0.2734512000974483
2024-05-27,40.265308756304,0.0007115726206383,HOLD,0.150437393037256,0.2734512000974483
2024-05-28,40.212992367362126,-0.0012992918856902,HOLD,0.1489426390674881,0.2734512000974483
2024-05-29,40.370630756220336,0.0039200860114592,HOLD,0.1534465930348656,0.2734512000974483
2024-05-30,40.4720607996207,0.0025124711083375,HOLD,0.156344594274876,0.2734512000974483
2024-05-31,40.29267351264306,-0.0044323734307919,HOLD,0.1512192432183721,0.2734512000974483
2024-06-03,40.57478746840172,0.0070016191819621,HOLD,0.1592796419543338,0.2734512000974483
2024-06-04,40.615355965139315,0.0009998449596115,HOLD,0.1604387418611221,0.2734512000974483
2024-06-05,40.74612960684959,0.0032198078436767,HOLD,0.164175131624273,0.2734512000974483
2024-06-06,40.79376058968776,0.0011689695020788,HOLD,0.1655360168482205,0.2734512000974483
