Date,Close,Daily_Return,Pred_Action,Cum_Buy_Hold,Cum_Strategy
2024-01-01,10.0,0.0,HOLD,0.0,0.0
2024-01-02,10.016668759758566,0.0016668759758566,HOLD,0.0016668759758566,0.0
2024-01-03,9.996647887073546,-0.001998755590826,HOLD,-0.0003352112926453,0.0
2024-01-04,9.99339108332061,-0.0003257895836411,HOLD,-0.000660891667939,0.0
2024-01-05,10.002097404049518,0.0008712078468979,HOLD,0.0002097404049519,0.0
2024-01-08,9.977600741029466,-0.0024491526157438,HOLD,-0.0022399258970533,0.0
2024-01-09,9.93901886228048,-0.0038668493308546,HOLD,-0.0060981137719517,0.0
2024-01-10,9.937444040398352,-0.0001584484247338,HOLD,-0.0062555959601646,0.0
2024-01-11,9.94443777939491,0.0007037764407151,HOLD,-0.0055562220605088,0.0
2024-01-12,9.919024372373094,-0.0025555398490674,HOLD,-0.0080975627626903,0.0
2024-01-15,9.944259831101206,0.0025441472649667,HOLD,-0.0055740168898792,0.0
2024-01-16,9.928177506360116,-0.0016172470364049,HOLD,-0.0071822493639881,0.0
2024-01-17,9.924804775239684,-0.0003397130156337,HOLD,-0.0075195224760313,0.0
2024-01-18,9.86915606947376,-0.0056070327856478,HOLD,-0.0130843930526237,0.0
2024-01-19,9.891266440881644,0.0022403507708499,HOLD,-0.0108733559118353,0.0
2024-01-22,9.9019663461272,0.0010817528078439,HOLD,-0.0098033653872797,0.0
2024-01-23,9.842266497243283,-0.0060290902631946,HOLD,-0.0157733502756713,0.0
2024-01-24,9.821555401845222,-0.0021043014232404,HOLD,-0.0178444598154775,0.0
2024-01-25,9.847117884766996,0.0026026919236206,HOLD,-0.0152882115233,0.0
2024-01-26,9.806265398820155,-0.0041486744065527,HOLD,-0.0193734601179841,0.0
2024-01-29,9.767328452117347,-0.0039706193050305,HOLD,-0.0232671547882649,0.0
2024-01-30,9.750167301682293,-0.001756995325711,HOLD,-0.0249832698317703,0.0
2024-01-31,9.703828425474692,-0.0047526237010934,HOLD,-0.0296171574525304,0.0
2024-02-01,9.664327362032571,-0.0040706679580629,HOLD,-0.0335672637967425,0.0
2024-02-02,9.677071876521929,0.0013187171762647,HOLD,-0.0322928123478067,0.0
2024-02-05,9.653703474869834,-0.0024148215441893,HOLD,-0.0346296525130161,0.0
2024-02-06,9.68463425321644,0.003204032361997,HOLD,-0.0315365746783555,0.0
2024-02-07,9.702600133417096,0.0018550912436046,SELL,-0.02973998665829,0.0
2024-02-08,9.62725458988702,-0.0077655002261276,SELL,-0.0372745410112976,0.0
2024-02-09,9.678605194594018,0.0053338783375418,SELL,-0.0321394805405977,0.0
2024-02-12,9.698905078952889,0.0020973977087326,HOLD,-0.0301094921047108,0.0
2024-02-13,9.708200485259503,0.0009583974923919,HOLD,-0.0291799514740492,0.0
2024-02-14,9.643108535602565,-0.0067048419277878,HOLD,-0.035689146439743,0.0
2024-02-15,9.657748120000438,0.0015181395442998,HOLD,-0.0342251879999557,0.0
2024-02-16,9.597757591767593,-0.0062116476312535,HOLD,-0.0402242408232402,0.0
2024-02-19,9.577961956403714,-0.0020625271241335,HOLD,-0.0422038043596282,0.0
2024-02-20,9.63773515178491,0.006240700856118,HOLD,-0.0362264848215087,0.0
2024-02-21,9.633238651551892,-0.0004665515457938,HOLD,-0.0366761348448104,0.0
2024-02-22,9.705439629303882,0.0074949848502257,HOLD,-0.0294560370696114,0.0
2024-02-23,9.70412107685392,-0.000135857055458,HOLD,-0.0295878923146076,0.0
2024-02-26,9.72419995949116,0.0020691088330639,HOLD,-0.0275800040508835,0.0
2024-02-27,9.677101256800231,-0.0048434527145814,HOLD,-0.0322898743199765,0.0
2024-02-28,9.712200482555875,0.0036270392160027,HOLD,-0.0287799517444121,0.0
2024-02-29,9.726580862418274,0.0014806510520686,HOLD,-0.0273419137581724,0.0
2024-03-01,9.737593054003868,0.001132174989481,HOLD,-0.0262406945996128,0.0
2024-03-04,9.681774652318678,-0.0057322586162336,HOLD,-0.0318225347681319,0.0
2024-03-05,9.690032655822655,0.0008529431638857,HOLD,-0.0309967344177342,0.0
2024-03-06,9.699996578048497,0.0010282650822497,HOLD,-0.03000034219515,0.0
2024-03-07,9.69642758149378,-0.0003679379189467,HOLD,-0.0303572418506218,0.0
2024-03-08,9.770052633771456,0.0075930080082478,HOLD,-0.0229947366228541,0.0
2024-03-11,9.76265249090298,-0.0007574312182205,HOLD,-0.0237347509097017,0.0
2024-03-12,9.70012928889658,-0.0064043252655627,HOLD,-0.0299870711103417,0.0
2024-03-13,9.657761198398326,-0.0043677861641236,HOLD,-0.034223880160167,0.0
2024-03-14,9.630199117950037,-0.0028538788526745,HOLD,-0.0369800882049959,0.0
2024-03-15,9.594303841121503,-0.0037273660065477,HOLD,-0.0405696158878493,0.0
2024-03-18,9.584482211850515,-0.0010236937909858,HOLD,-0.0415517788149482,0.0
2024-03-19,9.57974700849739,-0.0004940489479201,HOLD,-0.0420252991502606,0.0
2024-03-20,9.618907898029835,0.0040878834793558,SELL,-0.0381092101970161,0.0
2024-03-21,9.686379426689626,0.0070144687292006,SELL,-0.031362057331037,0.0
2024-03-22,9.684988662841556,-0.0001435793279207,HOLD,-0.0315011337158439,0.0
2024-03-25,9.69009162616788,0.0005268940939395,HOLD,-0.0309908373832116,0.0
2024-03-26,9.685915161321674,-0.000431003648606,SELL,-0.0314084838678321,0.0
2024-03-27,9.633300229363304,-0.0054321074552123,HOLD,-0.0366699770636691,0.0
2024-03-28,9.622704465244569,-0.0010999100896323,HOLD,-0.0377295534755426,0.0
2024-03-29,9.568299052639754,-0.0056538588295336,HOLD,-0.0431700947360241,0.0
2024-04-01,9.53240943449081,-0.0037508880054329,HOLD,-0.0467590565509183,0.0
2024-04-02,9.461961643122285,-0.0073903446817576,HOLD,-0.053803835687771,0.0
2024-04-03,9.396912642931902,-0.0068747900957372,HOLD,-0.0603087357068092,0.0
2024-04-04,9.491110179540827,0.0100243069387027,SELL,-0.0508889820459167,0.0
2024-04-05,9.501798352867308,0.0011261246708018,SELL,-0.0498201647132687,0.0
2024-04-08,9.452629537729887,-0.0051746851818407,SELL,-0.0547370462270109,0.0
2024-04-09,9.455060071828642,0.0002571278276646,SELL,-0.0544939928171354,0.0
2024-04-10,9.452738396712888,-0.0002455484257229,HOLD,-0.0547261603287108,0.0
2024-04-11,9.46371386705697,0.0011610889758568,SELL,-0.0536286132943025,0.0
2024-04-12,9.435500607087942,-0.0029812038239277,SELL,-0.0564499392912054,0.0
2024-04-15,9.507170243655889,0.0075957428813167,HOLD,-0.0492829756344106,0.0
2024-04-16,9.480033641968475,-0.002854330046895,HOLD,-0.051996635803152,0.0
