Date,Close,Open,High,Low,Volume
2024-01-01,95.0,95.0415117959161,95.17168148338361,93.87925206930579,1843227.0
2024-01-02,95.33241598288554,94.57089817299527,95.85120566929311,93.56342614307869,3725279.0
2024-01-03,95.02253355351468,96.2031853466647,96.61614194545322,93.86628681472216,1188803.0
2024-01-04,95.34223532623096,94.7711205974549,96.37912650897024,94.19127043866554,976481.0
2024-01-05,95.70624333150096,95.74585523786796,96.78970516562052,95.28452860183526,2349999.0
2024-01-08,95.27496756424763,95.30323548811391,95.49626774359481,94.11914927570729,1154750.0
2024-01-09,95.84332984019149,94.95556455746762,96.02866554718982,94.44016924956702,586074.0
2024-01-10,96.13230543202663,95.66108871035914,96.67635096601448,94.71330666607138,852790.0
2024-01-11,96.29466275494751,96.99600796832931,97.24701503612978,95.91238117211532,3683101.0
2024-01-12,96.05705747844739,96.70410990629942,96.80686085096139,96.04048276466823,2642938.0
2024-01-15,95.78541689496647,96.18289319760397,96.6516799983903,93.85667160824312,1637279.0
2024-01-16,95.38124506225066,95.91740014868172,96.20715269806762,94.50371820649929,2651940.0
2024-01-17,95.84582788266344,95.27294181788601,96.26944473368043,93.36821752101979,2056644.0
2024-01-18,94.95398186366133,95.93823814222284,96.27028687124164,94.87880222291581,3801047.0
2024-01-19,95.1382114902949,93.36163434824144,95.43558824237634,92.51627736014797,566164.0
2024-01-22,95.12428826632323,95.58020566966859,95.79964201206872,93.85147368589449,3324417.0
2024-01-23,94.91005311518333,95.49353313463406,96.74534757634108,94.62729211633147,3750092.0
2024-01-24,95.54862463471119,94.45219512286835,95.78180389438903,94.07397746304673,1532579.0
2024-01-25,95.90454939487978,95.60803600346841,96.84516658333105,95.44131380770501,860693.0
2024-01-26,95.82924316942179,96.03106943737052,97.1758753700537,94.83338738394036,1256615.0
2024-01-29,95.69869819881606,95.5696112274233,96.47481396554961,94.96706219603303,4461413.0
2024-01-30,95.60530421830103,96.58847027213287,97.05217307557643,95.31845507321925,2740333.0
2024-01-31,95.9592667454102,95.39676846332607,96.82713529374816,94.0364789517326,4235040.0
2024-02-01,96.03679355987049,96.19464499283742,96.65475461120059,95.08129893144738,4423888.0
2024-02-02,95.4093789386311,94.95963078192872,95.61476434841907,94.15187943007342,3889487.0
2024-02-05,95.70263030217293,95.75968758966762,95.90538285129954,93.79424935610052,2062886.0
2024-02-06,95.11419327198107,95.70279405426975,97.66331541140808,94.91451323431575,452438.0
2024-02-07,95.01634219757659,95.45531877069291,95.79548423283507,94.64866864631485,4868154.0
2024-02-08,95.59414111711527,94.67874548647482,95.70043679386163,94.25722907707978,1969218.0
2024-02-09,95.42455642236663,95.9925327437371,97.4094958754197,93.05681557042351,4427048.0
2024-02-12,95.76899397099494,95.17310920506804,96.42631842643182,94.46562100992391,2129818.0
2024-02-13,96.27862539089541,96.65319259469804,96.74380021534057,95.33150987131894,1243312.0
2024-02-14,95.56151157674849,95.43055712307132,96.22203277962491,95.24375303302809,2919137.0
2024-02-15,95.37911470042299,95.2045119953316,96.56769473319676,94.67548152453298,3162895.0
2024-02-16,95.52722741383599,94.31366795258438,95.66484539273914,94.19073055554169,587285.0
2024-02-19,95.79689842169486,95.93836388111494,96.29155601744088,95.56633684474558,714219.0
2024-02-20,95.76677741864302,95.23012311850988,96.91684258341967,94.6991501782625,3109025.0
2024-02-21,95.59547305539252,95.40002780426907,96.01822575482106,94.81645158023049,917631.0
