Date,Close,Open,High,Low,Volume
2024-01-01,10.0,10.017950931643702,10.03792503080209,9.966814191602856,3238906.0
2024-01-02,10.016668759758566,9.919891920597529,10.067096355874334,9.911994971176695,2158396.0
2024-01-03,9.996647887073546,10.000218823068003,10.088619806345893,9.92017487912829,3573464.0
2024-01-04,9.99339108332061,10.01303451625883,10.111502971849767,9.84885729513118,166045.0
2024-01-05,10.002097404049518,9.969190220413653,10.005218774373791,9.821717106639191,2042053.0
2024-01-08,9.977600741029466,10.018369819202993,10.106419746144155,9.96323703293563,1518578.0
2024-01-09,9.93901886228048,9.974461011069824,10.184805451733425,9.930894255796476,4417554.0
2024-01-10,9.937444040398352,9.91530308128044,10.009861270355138,9.890814573039595,2677274.0
2024-01-11,9.94443777939491,9.864643183444416,9.953729172607613,9.736694929616652,1450464.0
2024-01-12,9.919024372373094,9.938784484417972,10.141326189091023,9.85015997030838,3991389.0
2024-01-15,9.944259831101206,9.9984934035939,10.025223649582099,9.73823252511661,4775779.0
2024-01-16,9.928177506360116,9.892833428567506,9.937999273082895,9.821421522279111,1476916.0
2024-01-17,9.924804775239684,9.927253222203388,9.995234563320055,9.849688205343814,1642466.0
2024-01-18,9.86915606947376,9.946518158680345,10.058396410050703,9.710507987743458,1327842.0
2024-01-19,9.891266440881644,9.821814176323798,9.892743185266681,9.808128873381767,4305048.0
2024-01-22,9.9019663461272,9.893116679325555,9.95378087309787,9.823436450295782,3983087.0
2024-01-23,9.842266497243283,9.901964527632035,9.983935209548063,9.764719471230745,2559674.0
2024-01-24,9.821555401845222,9.858028606975326,9.895984726375676,9.662064225387855,4881796.0
2024-01-25,9.847117884766996,9.762978194176597,9.887783172463616,9.75006149678541,3906546.0
2024-01-26,9.806265398820157,9.796388359642405,9.8964327897617,9.78753273422928,583541.0
2024-01-29,9.767328452117347,9.758100888474504,9.922282073845718,9.737562372667849,2706965.0
2024-01-30,9.750167301682293,9.829932767868494,9.857229283500333,9.628599934626234,2832311.0
2024-01-31,9.703828425474693,9.812355199438942,9.880199381798532,9.653588320287088,4034759.0
2024-02-01,9.664327362032571,9.699211891842538,9.780714096683347,9.50299851620242,376110.0
2024-02-02,9.677071876521927,9.717164339622197,9.745977969156277,9.645121720164795,1062650.0
2024-02-05,9.653703474869834,9.739038990250506,9.782716634068546,9.644377144394507,2192242.0
2024-02-06,9.684634253216439,9.59097177026916,9.77297846912429,9.579912717841678,1606869.0
2024-02-07,9.702600133417095,9.70751711952028,9.715922377690688,9.638403755845385,569532.0
2024-02-08,9.62725458988702,9.73901337284846,9.742106482996533,9.617007706043324,2479939.0
2024-02-09,9.678605194594018,9.536910727764038,9.766668964259669,9.460461834197394,2212077.0
2024-02-12,9.698905078952887,9.731923687437334,9.831749616671324,9.616867304501783,3122692.0
2024-02-13,9.708200485259505,9.67155578601742,9.785903452862241,9.5973610700737,1711552.0
2024-02-14,9.643108535602563,9.734150666021911,9.832781956526901,9.603117839237143,2138731.0
2024-02-15,9.657748120000438,9.567491617774195,9.739122420661456,9.481408558175403,3730930.0
2024-02-16,9.597757591767593,9.66583788404698,9.699544797093761,9.521845761515449,4349084.0
2024-02-19,9.577961956403714,9.661676436677835,9.695980577692442,9.542106146173854,1694283.0
2024-02-20,9.63773515178491,9.493821658203633,9.669854166191394,9.45528204028841,3786557.0
2024-02-21,9.633238651551892,9.719423130039655,9.78314564120076,9.508124104570035,1705937.0
2024-02-22,9.705439629303882,9.606684088996362,9.734543677152836,9.520236601945932,4389926.0
2024-02-23,9.704121076853921,9.734108751256274,9.77009443718375,9.670987009537379,4531854.0
2024-02-26,9.72419995949116,9.67299095738111,9.841046925904744,9.651036028256776,1041120.0
2024-02-27,9.677101256800231,9.659415409773828,9.701173959467472,9.601436062329324,3439271.0
2024-02-28,9.712200482555875,9.688886269662213,9.727999155365696,9.67664928422944,1684939.0
2024-02-29,9.726580862418274,9.755527269867383,9.771574391594077,9.70557964438121,670977.0
2024-03-01,9.737593054003867,9.766937737583467,9.801033171738283,9.541944490369067,3116837.0
2024-03-04,9.681774652318678,9.728985998365081,9.823032980638281,9.64595978784055,4170874.0
2024-03-05,9.690032655822655,9.689685155768556,9.710229516867841,9.65900032211633,1028850.0
2024-03-06,9.699996578048495,9.67089764819235,9.737355140799828,9.618815455857725,4590702.0
2024-03-07,9.69642758149378,9.698937705134801,9.731226539113887,9.675452004755241,3521330.0
2024-03-08,9.770052633771455,9.692529193777636,9.790152655493017,9.62142643329235,2724588.0
2024-03-11,9.762652490902981,9.729445341033669,9.847343776968264,9.58469266042141,4031244.0
2024-03-12,9.70012928889658,9.833519809452836,9.891494469069091,9.695943854524204,3243778.0
2024-03-13,9.657761198398326,9.655797693914144,9.774467136620327,9.447485017415236,501582.0
2024-03-14,9.630199117950035,9.617214550394369,9.727425743190931,9.603650065884857,3564860.0
2024-03-15,9.594303841121505,9.651515126086956,9.660440116287305,9.545131939191926,2412968.0
2024-03-18,9.584482211850515,9.59278200191156,9.616814806315137,9.5661560309546,2291279.0
2024-03-19,9.57974700849739,9.624380019030193,9.627852908868809,9.558900478055515,308295.0
2024-03-20,9.618907898029835,9.493849382623399,9.641769127490011,9.434656560912757,752800.0
2024-03-21,9.686379426689626,9.733248682352645,9.789077116819042,9.673717733236199,3270548.0
2024-03-22,9.684988662841555,9.652482336749928,9.744308945967614,9.64547023576667,967717.0
2024-03-25,9.69009162616788,9.746981722488464,9.77303204606188,9.677492868518131,2621316.0
2024-03-26,9.685915161321674,9.729290925673174,9.763934694268213,9.676210401644504,4996228.0
2024-03-27,9.633300229363305,9.623287193940637,9.69492256432072,9.574446964341865,3480076.0
2024-03-28,9.622704465244567,9.582663263398162,9.754251327860258,9.536461805532253,3679324.0
2024-03-29,9.568299052639754,9.596023565682728,9.61446208772228,9.509618569775789,4247131.0
2024-04-01,9.53240943449081,9.601727069987689,9.617435226975232,9.484884083885214,3163238.0
2024-04-02,9.461961643122285,9.542067168536631,9.773415625454273,9.303422662168334,781592.0
2024-04-03,9.396912642931902,9.46175325208503,9.532393694658266,9.350309909477783,2533307.0
2024-04-04,9.491110179540827,9.350444838693024,9.517852688325425,9.25874926781861,859656.0
2024-04-05,9.501798352867308,9.47449330054087,9.54722044328583,9.358951646120946,1368782.0
2024-04-08,9.452629537729887,9.495897739256826,9.50452184683393,9.420838497844239,3301477.0
2024-04-09,9.455060071828642,9.466172337090255,9.517170817799075,9.355936665994012,4315604.0
2024-04-10,9.452738396712888,9.499814390646408,9.554608190581016,9.324736272299521,641916.0
2024-04-11,9.46371386705697,9.458982857076236,9.464521431001872,9.450412201170309,1384549.0
2024-04-12,9.435500607087942,9.466829149687097,9.5752542213249,9.386349132003163,4961920.0
2024-04-15,9.507170243655889,9.375434639024741,9.5650187207487,9.298024033506652,4088325.0
2024-04-16,9.480033641968475,9.560650962857743,9.611717240387135,9.453452678789647,4370404.0
2024-04-17,9.488883040891288,9.57508812701192,9.636075555174942,9.377853642785679,2316700.0
2024-04-18,9.478572524435975,9.53941162966746,9.624019831554836,9.409661213727256,2121853.0
2024-04-19,9.521030918029798,9.468212575540031,9.579621241363164,9.371877984476278,3577330.0
2024-04-22,9.457954564303858,9.544435619582647,9.606569307931771,9.321911085560053,1242360.0
2024-04-23,9.436555751453868,9.544126849852203,9.589785376831015,9.362456290381434,1607003.0
2024-04-24,9.427013180665352,9.33957605757553,9.466105036859801,9.202950941173892,353019.0
2024-04-25,9.460921300877972,9.443377528764554,9.612080994779749,9.398262051340248,3739357.0
2024-04-26,9.499892483410996,9.519632596565911,9.606186100871795,9.44504982287311,3252460.0
2024-04-29,9.511821611683915,9.536377470983146,9.642291464489624,9.426686331607831,278637.0
2024-04-30,9.527367931322223,9.527901981668276,9.577674188716639,9.45218790503384,4465030.0
2024-05-01,9.579631454632416,9.506714821003818,9.672067060726981,9.397929575631354,1426854.0
2024-05-02,9.577793550562463,9.552135809018475,9.604033275145348,9.48232208004969,4855799.0
2024-05-03,9.581941786089049,9.624529776200863,9.711191795811239,9.554203490996573,1408053.0
2024-05-06,9.642885178952888,9.633226318638965,9.718924934040226,9.54891026263666,1589748.0
2024-05-07,9.588709241957481,9.714778400695124,9.754213305709275,9.53453891977961,1400539.0
2024-05-08,9.62620296315205,9.610338950511576,9.634837224141226,9.595589455839274,3294856.0
2024-05-09,9.566167069379814,9.59546960002274,9.669779978419328,9.506460563575803,3674968.0
2024-05-10,9.579442931184133,9.62628458556003,9.647517998825077,9.534936199651156,4275315.0
2024-05-13,9.564710174866063,9.522743276965057,9.579762150802786,9.446823599666676,1285494.0
2024-05-14,9.560471397223642,9.619540220103142,9.741049235866251,9.45056622136144,397135.0
2024-05-15,9.619406379712803,9.575333088697095,9.644141803695556,9.546916138851332,2506694.0
2024-05-16,9.522738136433134,9.589603958291454,9.635548824022932,9.50091411367834,2736118.0
2024-05-17,9.485875193346686,9.469577542737353,9.49580419846164,9.377751492254943,4418619.0
2024-05-20,9.494937475775545,9.476011734634719,9.606707646113504,9.467549503016478,4868016.0
2024-05-21,9.477555311225334,9.488703450501042,9.492551750606568,9.460712383134698,3208963.0
2024-05-22,9.534479033820796,9.3731690296458,9.571409091237397,9.299256779084951,4434754.0
2024-05-23,9.572421200799559,9.541903088403592,9.60003401908222,9.494864675931996,2316809.0
2024-05-24,9.557369378041004,9.458272501449022,9.598087527450419,9.450595731069276,2706588.0
